słynniejszym	słynny	adj:sg:loc:m1.m2.m3.n1.n2:com	pospolita
najsłynniejszym	słynny	adj:sg:inst:m1.m2.m3.n1.n2:sup	pospolita
słynniejszy	słynny	adj:sg:nom.voc:m1.m2.m3:com	pospolita
słynniejszy	słynny	adj:sg:acc:m3:com	pospolita
najsłynniejszego	słynny	adj:sg:gen:m1.m2.m3.n1.n2:sup	pospolita
najsłynniejsi	słynny	adj:pl:nom.voc:m1.p1:sup	pospolita
najsłynniejszego	słynny	adj:sg:acc:m1.m2:sup	pospolita
słynniejszej	słynny	adj:sg:dat:f:com	pospolita
najsłynniejszą	słynny	adj:sg:inst:f:sup	pospolita
najsłynniejszych	słynny	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:sup	pospolita
najsłynniejsze	słynny	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:sup	pospolita
słynniejszych	słynny	adj:pl:gen:m1.m2.m3.f.n1.n2.p1.p2.p3:com	pospolita
najsłynniejszych	słynny	adj:pl:acc:m1.p1:sup	pospolita
słynniejszym	słynny	adj:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:com	pospolita
najsłynniejszy	słynny	adj:sg:nom.voc:m1.m2.m3:sup	pospolita
słynniejsze	słynny	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:com	pospolita
słynniejsze	słynny	adj:sg:acc:n1.n2:com	pospolita
najsłynniejsze	słynny	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:sup	pospolita
słynniejsze	słynny	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:com	pospolita
słynniejszym	słynny	adj:sg:inst:m1.m2.m3.n1.n2:com	pospolita
najsłynniejsza	słynny	adj:sg:nom.voc:f:sup	pospolita
słynniejsze	słynny	adj:sg:nom.voc:n1.n2:com	pospolita
słynniejszych	słynny	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:com	pospolita
słynniejszą	słynny	adj:sg:inst:f:com	pospolita
słynniejszymi	słynny	adj:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:com	pospolita
najsłynniejszym	słynny	adj:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:sup	pospolita
najsłynniejszej	słynny	adj:sg:loc:f:sup	pospolita
słynniejszej	słynny	adj:sg:loc:f:com	pospolita
słynniejszej	słynny	adj:sg:gen:f:com	pospolita
słynniejszemu	słynny	adj:sg:dat:m1.m2.m3.n1.n2:com	pospolita
najsłynniejszych	słynny	adj:pl:gen:m1.m2.m3.f.n1.n2.p1.p2.p3:sup	pospolita
najsłynniejszą	słynny	adj:sg:acc:f:sup	pospolita
najsłynniejszym	słynny	adj:sg:loc:m1.m2.m3.n1.n2:sup	pospolita
najsłynniejszej	słynny	adj:sg:gen:f:sup	pospolita
najsłynniejszymi	słynny	adj:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:sup	pospolita
słynniejszą	słynny	adj:sg:acc:f:com	pospolita
najsłynniejsze	słynny	adj:sg:acc:n1.n2:sup	pospolita
najsłynniejszej	słynny	adj:sg:dat:f:sup	pospolita
najsłynniejszemu	słynny	adj:sg:dat:m1.m2.m3.n1.n2:sup	pospolita
najsłynniejszy	słynny	adj:sg:acc:m3:sup	pospolita
najsłynniejsze	słynny	adj:sg:nom.voc:n1.n2:sup	pospolita
słynniejszych	słynny	adj:pl:acc:m1.p1:com	pospolita
słynniejsza	słynny	adj:sg:nom.voc:f:com	pospolita
słynniejsi	słynny	adj:pl:nom.voc:m1.p1:com	pospolita
słynniejszego	słynny	adj:sg:acc:m1.m2:com	pospolita
słynniejszego	słynny	adj:sg:gen:m1.m2.m3.n1.n2:com	pospolita
bokserzy	bokser	subst:pl:nom:m1	pospolita
boksera	bokser	subst:sg:acc:m1	pospolita
bokserem	bokser	subst:sg:inst:m1	pospolita
bokserzy	bokser	subst:pl:voc:m1	pospolita
bokserowi	bokser	subst:sg:dat:m1	pospolita
bokserów	bokser	subst:pl:gen:m1	pospolita
boksera	bokser	subst:sg:gen:m1	pospolita
bokserach	bokser	subst:pl:loc:m1	pospolita
bokserom	bokser	subst:pl:dat:m1	pospolita
bokserów	bokser	subst:pl:acc:m1	pospolita
boksery	bokser	depr:pl:voc:m2	pospolita
bokser	bokser	subst:sg:nom:m1	pospolita
boksery	bokser	depr:pl:nom:m2	pospolita
bokserze	bokser	subst:sg:voc:m1	pospolita
bokserze	bokser	subst:sg:loc:m1	pospolita
bokserami	bokser	subst:pl:inst:m1	pospolita
bokserem	bokser	subst:sg:inst:m2	pospolita
bokserach	bokser	subst:pl:loc:m2	pospolita
bokserów	bokser	subst:pl:gen:m2	pospolita
bokser	bokser	subst:sg:nom:m2	pospolita
bokserowi	bokser	subst:sg:dat:m2	pospolita
bokserom	bokser	subst:pl:dat:m2	pospolita
boksera	bokser	subst:sg:gen:m2	pospolita
boksera	bokser	subst:sg:acc:m2	pospolita
bokserze	bokser	subst:sg:voc:m2	pospolita
boksery	bokser	subst:pl:nom:m2	pospolita
boksery	bokser	subst:pl:acc:m2	pospolita
boksery	bokser	subst:pl:voc:m2	pospolita
bokserami	bokser	subst:pl:inst:m2	pospolita
bokserze	bokser	subst:sg:loc:m2	pospolita
bokserem	bokser	subst:sg:inst:m3	pospolita
bokser	bokser	subst:sg:nom:m3	pospolita
bokserze	bokser	subst:sg:voc:m3	pospolita
bokser	bokser	subst:sg:acc:m3	pospolita
bokserom	bokser	subst:pl:dat:m3	pospolita
boksera	bokser	subst:sg:gen:m3	pospolita
bokserowi	bokser	subst:sg:dat:m3	pospolita
bokserze	bokser	subst:sg:loc:m3	pospolita
boksery	bokser	subst:pl:acc:m3	pospolita
bokserami	bokser	subst:pl:inst:m3	pospolita
bokserów	bokser	subst:pl:gen:m3	pospolita
boksery	bokser	subst:pl:voc:m3	pospolita
bokserach	bokser	subst:pl:loc:m3	pospolita
boksery	bokser	subst:pl:nom:m3	pospolita
Jackowi	Jack	subst:sg:dat:m1	imię
Jacków	Jack	subst:pl:acc:m1	imię
Jackami	Jack	subst:pl:inst:m1	imię
Jacka	Jack	subst:sg:gen:m1	imię
Jacka	Jack	subst:sg:acc:m1	imię
Jack	Jack	subst:sg:nom:m1	imię
Jacki	Jack	depr:pl:nom:m2	imię
Jacku	Jack	subst:sg:loc:m1	imię
Jackach	Jack	subst:pl:loc:m1	imię
Jackom	Jack	subst:pl:dat:m1	imię
Jacki	Jack	depr:pl:voc:m2	imię
Jacku	Jack	subst:sg:voc:m1	imię
Jackiem	Jack	subst:sg:inst:m1	imię
Jacków	Jack	subst:pl:gen:m1	imię
Jackowie	Jack	subst:pl:voc:m1	imię
Jackowie	Jack	subst:pl:nom:m1	imię
Dempseyom	Dempsey	subst:pl:dat:m1	
Dempseye	Dempsey	depr:pl:nom:m2	
Dempseyowi	Dempsey	subst:sg:dat:m1	
Dempseyem	Dempsey	subst:sg:inst:m1	
Dempseye	Dempsey	depr:pl:voc:m2	
Dempseyach	Dempsey	subst:pl:loc:m1	
Dempseya	Dempsey	subst:sg:gen:m1	
Dempseya	Dempsey	subst:sg:acc:m1	
Dempsey	Dempsey	subst:sg:nom:m1	
Dempseyu	Dempsey	subst:sg:voc:m1	
Dempseyu	Dempsey	subst:sg:loc:m1	
Dempseyami	Dempsey	subst:pl:inst:m1	
Dempseyów	Dempsey	subst:pl:gen:m1	
Dempseyów	Dempsey	subst:pl:acc:m1	
Dempseyowie	Dempsey	subst:pl:voc:m1	
Dempseyowie	Dempsey	subst:pl:nom:m1	
cza-czy	cza-cza	subst:sg:dat:f	pospolita
cza-czy	cza-cza	subst:sg:loc:f	pospolita
cza-czy	cza-cza	subst:sg:gen:f	pospolita
cza-czy	cza-cza	subst:pl:gen:f	pospolita
czy	czy	conj	pospolita
czy	czy	qub	pospolita
gangsterów	gangster	subst:pl:acc:m1	pospolita
gangsterem	gangster	subst:sg:inst:m1	pospolita
gangsterzy	gangster	subst:pl:voc:m1	pospolita
gangsterami	gangster	subst:pl:inst:m1	pospolita
gangsterów	gangster	subst:pl:gen:m1	pospolita
gangsterach	gangster	subst:pl:loc:m1	pospolita
gangstera	gangster	subst:sg:gen:m1	pospolita
gangstera	gangster	subst:sg:acc:m1	pospolita
gangsterowi	gangster	subst:sg:dat:m1	pospolita
gangsterom	gangster	subst:pl:dat:m1	pospolita
gangster	gangster	subst:sg:nom:m1	pospolita
gangsterze	gangster	subst:sg:loc:m1	pospolita
gangsterzy	gangster	subst:pl:nom:m1	pospolita
gangstery	gangster	depr:pl:voc:m2	pospolita
gangstery	gangster	depr:pl:nom:m2	pospolita
gangsterze	gangster	subst:sg:voc:m1	pospolita
Johnowi	John	subst:sg:dat:m1	nazwisko
Johna	John	subst:sg:gen:m1	nazwisko
Johny	John	depr:pl:nom:m2	nazwisko
Johnem	John	subst:sg:inst:m1	nazwisko
Johnom	John	subst:pl:dat:m1	nazwisko
Johnie	John	subst:sg:voc:m1	nazwisko
Johnie	John	subst:sg:loc:m1	nazwisko
Johnów	John	subst:pl:gen:m1	nazwisko
Johnowie	John	subst:pl:nom:m1	nazwisko
Johnowie	John	subst:pl:voc:m1	nazwisko
Johnów	John	subst:pl:acc:m1	nazwisko
John	John	subst:sg:nom:m1	nazwisko
Johna	John	subst:sg:acc:m1	nazwisko
Johnach	John	subst:pl:loc:m1	nazwisko
Johnami	John	subst:pl:inst:m1	nazwisko
Johny	John	depr:pl:voc:m2	nazwisko
Jamesie	James	subst:sg:voc:m1	nazwisko
Jamesa	James	subst:sg:acc:m1	nazwisko
Jamesie	James	subst:sg:loc:m1	nazwisko
Jamesem	James	subst:sg:inst:m1	nazwisko
Jamesach	James	subst:pl:loc:m1	nazwisko
Jamesami	James	subst:pl:inst:m1	nazwisko
Jamesa	James	subst:sg:gen:m1	nazwisko
Jamesów	James	subst:pl:acc:m1	nazwisko
Jamesowie	James	subst:pl:voc:m1	nazwisko
Jamesowie	James	subst:pl:nom:m1	nazwisko
Jamesowi	James	subst:sg:dat:m1	nazwisko
Jamesom	James	subst:pl:dat:m1	nazwisko
James	James	subst:sg:nom:m1	nazwisko
Jamesy	James	depr:pl:nom:m2	nazwisko
Jamesów	James	subst:pl:gen:m1	nazwisko
Jamesy	James	depr:pl:voc:m2	nazwisko
wspólnie	wspólnie	adv:pos	pospolita
a-z	a-z	adj:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:acc:m1.p1:pos	pospolita
a-z	a-z	adj:sg:acc:m1.m2:pos	pospolita
a-z	a-z	adj:sg:acc:n1.n2:pos	pospolita
a-z	a-z	adj:sg:gen:f:pos	pospolita
a-z	a-z	adj:sg:nom.voc:f:pos	pospolita
a-z	a-z	adj:pl:gen:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
a-z	a-z	adj:sg:acc:f:pos	pospolita
a-z	a-z	adj:pl:nom.voc:m1.p1:pos	pospolita
a-z	a-z	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
a-z	a-z	adj:sg:dat:f:pos	pospolita
a-z	a-z	adj:sg:acc:m3:pos	pospolita
a-z	a-z	adj:sg:gen:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:dat:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:nom.voc:n1.n2:pos	pospolita
a-z	a-z	adj:sg:inst:f:pos	pospolita
a-z	a-z	adj:sg:inst:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:nom.voc:m1.m2.m3:pos	pospolita
a-z	a-z	adj:sg:loc:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:loc:f:pos	pospolita
z	z	prep:gen:nwok	pospolita
ze	z	prep:gen:wok	pospolita
z	z	prep:inst:nwok	pospolita
ze	z	prep:inst:wok	pospolita
ze	z	prep:acc:wok	pospolita
z	z	prep:acc:nwok	pospolita
bratem	brat	subst:sg:inst:m1	pospolita
Johnem	John	subst:sg:inst:m1	nazwisko
pracowali	pracować	praet:pl:m1.p1:imperf	pospolita
nade	nad	prep:inst:wok	pospolita
nad	nad	prep:inst:nwok	pospolita
nade	nad	prep:acc:wok	pospolita
nad	nad	prep:acc:nwok	pospolita
urządzeniem	urządzenie	subst:sg:inst:n2	pospolita
urządzeniem	urządzić	ger:sg:inst:n2:perf:aff	pospolita
rejestrującym	rejestrować	pact:sg:inst.loc:m1.m2.m3.n1.n2:imperf:aff	pospolita
rejestrującym	rejestrować	pact:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
obrotów	obrót	subst:pl:gen:m3	pospolita
obrót	obrót	subst:sg:acc:m3	pospolita
obroty	obrót	subst:pl:voc:m3	pospolita
obrotu	obrót	subst:sg:gen:m3	pospolita
obroty	obrót	subst:pl:acc:m3	pospolita
obroty	obrót	subst:pl:nom:m3	pospolita
obrót	obrót	subst:sg:nom:m3	pospolita
obrocie	obrót	subst:sg:voc:m3	pospolita
obrotowi	obrót	subst:sg:dat:m3	pospolita
obrocie	obrót	subst:sg:loc:m3	pospolita
obrotom	obrót	subst:pl:dat:m3	pospolita
obrotami	obrót	subst:pl:inst:m3	pospolita
obrotach	obrót	subst:pl:loc:m3	pospolita
obrotem	obrót	subst:sg:inst:m3	pospolita
gotówki	gotówka	subst:pl:acc:f	pospolita
gotówki	gotówka	subst:sg:gen:f	pospolita
gotówki	gotówka	subst:pl:voc:f	pospolita
gotówki	gotówka	subst:pl:nom:f	pospolita
w	w	prep:acc:nwok	pospolita
we	w	prep:loc:wok	pospolita
w	w	prep:loc:nwok	pospolita
we	w	prep:acc:wok	pospolita
to	ten	adj:sg:nom.voc:n1.n2:pos	pospolita
to	ten	adj:sg:acc:n1.n2:pos	pospolita
tego	to	subst:sg:gen:n2	pospolita
temu	to	subst:sg:dat:n2	pospolita
to	to	subst:sg:acc:n2	pospolita
tym	to	subst:sg:inst:n2	pospolita
tym	to	subst:sg:loc:n2	pospolita
to	to	subst:sg:nom:n2	pospolita
to	to	conj	pospolita
to	to	qub	pospolita
wówczas	wówczas	adv	pospolita
w	w	prep:acc:nwok	pospolita
we	w	prep:loc:wok	pospolita
w	w	prep:loc:nwok	pospolita
we	w	prep:acc:wok	pospolita
palących	paląca	subst:pl:gen:f	pospolita
palącej	paląca	subst:sg:loc:f	pospolita
paląca	paląca	subst:sg:voc:f	pospolita
palącymi	paląca	subst:pl:inst:f	pospolita
palących	paląca	subst:pl:loc:f	pospolita
palącym	paląca	subst:pl:dat:f	pospolita
paląca	paląca	subst:sg:nom:f	pospolita
palące	paląca	subst:pl:nom:f	pospolita
palące	paląca	subst:pl:voc:f	pospolita
palące	paląca	subst:pl:acc:f	pospolita
palącą	paląca	subst:sg:inst:f	pospolita
palącą	paląca	subst:sg:acc:f	pospolita
palącej	paląca	subst:sg:gen:f	pospolita
palącej	paląca	subst:sg:dat:f	pospolita
paląca	palący	adj:sg:nom.voc:f:pos	pospolita
paląca	palić	pact:sg:nom.voc:f:imperf:aff	pospolita
bowiem	bowiem	comp	pospolita
nadużycia	nadużycie	subst:sg:gen:n2	pospolita
nadużycia	nadużycie	subst:pl:acc:n2	pospolita
nadużycia	nadużycie	subst:pl:voc:n2	pospolita
nadużycia	nadużycie	subst:pl:nom:n2	pospolita
nadużycia	nadużyć	ger:sg:gen:n2:perf:aff	pospolita
AL-i	AL	subst:pl:gen:m3	własna
AMERBANK-i	AMERBANK	subst:pl:voc:m3	organizacja
AMERBANK-i	AMERBANK	subst:pl:nom:m3	organizacja
AMERBANK-i	AMERBANK	subst:pl:acc:m3	organizacja
BASIC-i	BASIC	subst:pl:nom:m3	pospolita
BASIC-i	BASIC	subst:pl:acc:m3	pospolita
BASIC-i	BASIC	subst:pl:voc:m3	pospolita
BIG-i	BIG	subst:pl:acc:m3	pospolita
BIG-i	BIG	subst:pl:voc:m3	pospolita
BIG-i	BIG	subst:pl:nom:m3	pospolita
branle’i	branle	subst:pl:gen:m2	pospolita
chippendale’i	chippendale	subst:pl:gen:m2	pospolita
ChRL-i	ChRL	subst:pl:gen:m3	geograficzna
CMYK-i	CMYK	subst:pl:voc:m2	pospolita
CMYK-i	CMYK	subst:pl:nom:m2	pospolita
CMYK-i	CMYK	subst:pl:acc:m2	pospolita
COBOL-i	COBOL	subst:pl:gen:m3	pospolita
DHL-i	DHL	subst:pl:gen:m3	własna
DJ-i	DJ	subst:pl:gen:m1	pospolita
DJ-i	DJ	subst:pl:acc:m1	pospolita
EUROPOL-i	EUROPOL	subst:pl:gen:m3	własna
FALCK-i	FALCK	subst:pl:nom:m3	
FALCK-i	FALCK	subst:pl:voc:m3	
FALCK-i	FALCK	subst:pl:acc:m3	
GL-i	GL	subst:pl:gen:m3	własna
Google’i	Google	subst:pl:gen:m3	własna
Hawai'i	Hawai'i	subst:sg:acc:f	geograficzna
Hawai'i	Hawai'i	subst:pl:inst:f	geograficzna
Hawai'i	Hawai'i	subst:sg:dat:f	geograficzna
Hawai'i	Hawai'i	subst:pl:gen:f	geograficzna
Hawai'i	Hawai'i	subst:pl:voc:f	geograficzna
Hawai'i	Hawai'i	subst:pl:loc:f	geograficzna
Hawai'i	Hawai'i	subst:pl:nom:f	geograficzna
Hawai'i	Hawai'i	subst:pl:dat:f	geograficzna
Hawai'i	Hawai'i	subst:pl:acc:f	geograficzna
Hawai'i	Hawai'i	subst:sg:voc:f	geograficzna
Hawai'i	Hawai'i	subst:sg:inst:f	geograficzna
Hawai'i	Hawai'i	subst:sg:gen:f	geograficzna
Hawai'i	Hawai'i	subst:sg:nom:f	geograficzna
Hawai'i	Hawai'i	subst:sg:loc:f	geograficzna
HDL-i	HDL	subst:pl:gen:m3	własna
HTML-i	HTML	subst:pl:gen:m3	pospolita
i	i	qub	pospolita
i	i	interj	pospolita
i	i	conj	pospolita
IBL-i	IBL	subst:pl:gen:m3	własna
IKE-i	IKEA	subst:sg:loc:f	własna
IKE-i	IKEA	subst:sg:gen:f	własna
IKE-i	IKEA	subst:sg:dat:f	własna
IKE-i	IKEA	subst:pl:gen:f	własna
joule’i	joule	subst:pl:gen:m3	pospolita
KAI-i	KAI	subst:pl:gen:m3	własna
KAL-i	KAL	subst:pl:gen:m3	organizacja
KUL-i	KUL	subst:pl:gen:m3	własna
LDL-i	LDL	subst:pl:gen:m3	własna
LOK-i	LOK	subst:pl:voc:m3	własna
LOK-i	LOK	subst:pl:nom:m3	własna
LOK-i	LOK	subst:pl:acc:m3	własna
MAL-i	MAL	subst:pl:gen:m3	własna
MKOl-i	MKOl	subst:pl:gen:m3	własna
MOK-i	MOK	subst:pl:acc:m3	własna
MOK-i	MOK	subst:pl:voc:m3	własna
MOK-i	MOK	subst:pl:nom:m3	własna
MPiK-i	MPiK	subst:pl:voc:m3	własna
MPiK-i	MPiK	subst:pl:acc:m3	własna
MPiK-i	MPiK	subst:pl:nom:m3	własna
NASK-i	NASK	subst:pl:voc:m3	własna
NASK-i	NASK	subst:pl:nom:m3	własna
NASK-i	NASK	subst:pl:acc:m3	własna
NEC-i	NEC	subst:pl:acc:m3	organizacja
NEC-i	NEC	subst:pl:nom:m3	organizacja
NEC-i	NEC	subst:pl:voc:m3	organizacja
NHL-i	NHL	subst:pl:gen:m3	pospolita
NIK-i	NIK	subst:pl:acc:m3	pospolita
NIK-i	NIK	subst:pl:voc:m3	pospolita
NIK-i	NIK	subst:pl:nom:m3	pospolita
NKOl-i	NKOl	subst:pl:gen:m3	własna
OAPEC-i	OAPEC	subst:pl:voc:m3	własna
OAPEC-i	OAPEC	subst:pl:acc:m3	własna
OAPEC-i	OAPEC	subst:pl:nom:m3	własna
OPEC-i	OPEC	subst:pl:acc:m3	własna
OPEC-i	OPEC	subst:pl:voc:m3	własna
OPEC-i	OPEC	subst:pl:nom:m3	własna
PAI-i	PAI	subst:pl:gen:m3	własna
PAL-i	PAL	subst:pl:gen:m3	pospolita
PESEL-i	PESEL	subst:pl:gen:m3	pospolita
PKOl-i	PKOl	subst:pl:gen:m3	własna
PLL-i	PLL	subst:pl:gen:m3	własna
PRL-i	PRL	subst:pl:gen:m3	geograficzna
PRUDENTIAL-i	PRUDENTIAL	subst:pl:gen:m3	
PSL-i	PSL	subst:pl:gen:m3	pospolita
RAI-i	RAI	subst:pl:gen:m3	własna
scrabble’i	scrabble	subst:pl:gen:m2	pospolita
SDKPiL-i	SDKPiL	subst:pl:gen:m3	własna
SGML-i	SGML	subst:pl:gen:m3	pospolita
siècle’i	siècle	subst:pl:gen:m3	pospolita
SKOK-i	SKOK	subst:pl:nom:m3	własna
SKOK-i	SKOK	subst:pl:acc:m3	własna
SKOK-i	SKOK	subst:pl:voc:m3	własna
SOK-i	SOK	subst:pl:nom:m3	własna
SOK-i	SOK	subst:pl:voc:m3	własna
SOK-i	SOK	subst:pl:acc:m3	własna
URL-i	URL	subst:pl:gen:m3	pospolita
UŚl-i	UŚl	subst:pl:gen:m3	własna
WIG-i	WIG	subst:pl:nom:m3	pospolita
WIG-i	WIG	subst:pl:acc:m3	pospolita
WIG-i	WIG	subst:pl:voc:m3	pospolita
XML-i	XML	subst:pl:gen:m3	pospolita
ZSL-i	ZSL	subst:pl:gen:m3	własna
błędy	błąd	subst:pl:voc:m3	pospolita
błędy	błąd	subst:pl:nom:m3	pospolita
błędy	błąd	subst:pl:acc:m3	pospolita
kasjerów	kasjer	subst:pl:gen:m1	pospolita
kasjerów	kasjer	subst:pl:acc:m1	pospolita
stawały	stawać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
stawały	stawać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
stawały	stawać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
się	się	qub	pospolita
coraz	coraz	adv	pospolita
powszechniejszej	powszechny	adj:sg:dat:f:com	pospolita
powszechniejszej	powszechny	adj:sg:loc:f:com	pospolita
powszechniejszej	powszechny	adj:sg:gen:f:com	pospolita
zbudowane	zbudować	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:perf:aff	pospolita
zbudowane	zbudować	ppas:sg:nom.acc.voc:n1.n2:perf:aff	pospolita
przeze	przez	prep:acc:wok	pospolita
przez	przez	prep:acc:nwok	pospolita
nich	on	ppron3:pl:loc:_:ter:_:_	pospolita
nich	on	ppron3:pl:gen:_:ter:_:praep	pospolita
nich	on	ppron3:pl:acc:m1.p1:ter:_:praep	pospolita
urządzenia	urządzenie	subst:pl:voc:n2	pospolita
urządzeniach	urządzenie	subst:pl:loc:n2	pospolita
urządzenia	urządzenie	subst:pl:nom:n2	pospolita
urządzenia	urządzenie	subst:pl:acc:n2	pospolita
urządzenia	urządzenie	subst:sg:gen:n2	pospolita
urządzeniami	urządzenie	subst:pl:inst:n2	pospolita
urządzeń	urządzenie	subst:pl:gen:n2	pospolita
urządzenie	urządzenie	subst:sg:acc:n2	pospolita
urządzeniu	urządzenie	subst:sg:loc:n2	pospolita
urządzeniom	urządzenie	subst:pl:dat:n2	pospolita
urządzeniem	urządzenie	subst:sg:inst:n2	pospolita
urządzenie	urządzenie	subst:sg:voc:n2	pospolita
urządzenie	urządzenie	subst:sg:nom:n2	pospolita
urządzeniu	urządzenie	subst:sg:dat:n2	pospolita
urządzenie	urządzić	ger:sg:nom.acc:n2:perf:aff	pospolita
podobno	podobno	qub	pospolita
podobno	podobny	adja	pospolita
urządzeniem	urządzenie	subst:sg:inst:n2	pospolita
urządzeniem	urządzić	ger:sg:inst:n2:perf:aff	pospolita
do	do	subst:sg:acc:n2	pospolita
do	do	subst:pl:inst:n2	pospolita
do	do	subst:pl:dat:n2	pospolita
do	do	subst:pl:acc:n2	pospolita
do	do	subst:pl:gen:n2	pospolita
do	do	subst:pl:loc:n2	pospolita
do	do	subst:pl:voc:n2	pospolita
do	do	subst:sg:gen:n2	pospolita
do	do	subst:sg:loc:n2	pospolita
do	do	subst:sg:voc:n2	pospolita
do	do	subst:pl:nom:n2	pospolita
do	do	subst:sg:inst:n2	pospolita
do	do	subst:sg:dat:n2	pospolita
do	do	subst:sg:nom:n2	pospolita
do	do	prep:gen	pospolita
zliczania	zliczać	ger:sg:gen:n2:imperf:aff	pospolita
zliczania	zliczanie	subst:pl:acc:n2	pospolita
zliczania	zliczanie	subst:sg:gen:n2	pospolita
zliczania	zliczanie	subst:pl:voc:n2	pospolita
zliczania	zliczanie	subst:pl:nom:n2	pospolita
obrotów	obrót	subst:pl:gen:m3	pospolita
śruby	śruba	subst:pl:acc:f	pospolita
śruby	śruba	subst:pl:nom:f	pospolita
śruby	śruba	subst:sg:gen:f	pospolita
śruby	śruba	subst:pl:voc:f	pospolita
napędowej	napędowy	adj:sg:dat:f:pos	pospolita
napędowej	napędowy	adj:sg:gen:f:pos	pospolita
napędowej	napędowy	adj:sg:loc:f:pos	pospolita
było	być	praet:sg:n1.n2:imperf	pospolita
było	były	adja	pospolita
było	były	adja	pospolita
wysoce	wysoce	adv:pos	pospolita
wyżej	wysoce	adv:com	pospolita
najwyżej	wysoce	adv:sup	pospolita
niedoskonałej	niedoskonały	adj:sg:dat:f:pos	pospolita
niedoskonałej	niedoskonały	adj:sg:gen:f:pos	pospolita
niedoskonałej	niedoskonały	adj:sg:loc:f:pos	pospolita
było	być	praet:sg:n1.n2:imperf	pospolita
było	były	adja	pospolita
było	były	adja	pospolita
trzecie	trzeci	subst:pl:voc:m3	pospolita
trzecie	trzeci	subst:pl:acc:m3	pospolita
trzecie	trzeci	subst:pl:nom:m3	pospolita
trzecie	trzeci	subst:pl:voc:m2	pospolita
trzecie	trzeci	subst:pl:nom:m2	pospolita
trzecie	trzeci	subst:pl:acc:m2	pospolita
trzecie	trzeci	adj:sg:nom.voc:n1.n2:pos	pospolita
trzecie	trzeci	adj:sg:acc:n1.n2:pos	pospolita
trzecie	trzeci	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
trzecie	trzeci	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
trzecie	trzecia	subst:pl:nom:f	pospolita
trzecie	trzecia	subst:pl:acc:f	pospolita
trzecie	trzecia	subst:pl:voc:f	pospolita
trzecie	trzeć	fin:pl:sec:imperf	pospolita
kolejne	kolejny	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
kolejne	kolejny	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
kolejne	kolejny	adj:sg:nom.voc:n1.n2:pos	pospolita
kolejne	kolejny	adj:sg:acc:n1.n2:pos	pospolita
odniosło	odnieść	praet:sg:n1.n2:perf	pospolita
sukcesy	sukces	subst:pl:acc:m3	pospolita
sukcesy	sukces	subst:pl:voc:m3	pospolita
sukcesu	sukces	subst:sg:gen:m3	pospolita
sukcesy	sukces	subst:pl:nom:m3	pospolita
skutecznie	skutecznie	adv:pos	pospolita
skuteczniej	skutecznie	adv:com	pospolita
najskuteczniej	skutecznie	adv:sup	pospolita
prototypach	prototyp	subst:pl:loc:m3	pospolita
prototypie	prototyp	subst:sg:voc:m3	pospolita
prototyp	prototyp	subst:sg:nom:m3	pospolita
prototyp	prototyp	subst:sg:acc:m3	pospolita
prototypami	prototyp	subst:pl:inst:m3	pospolita
prototypie	prototyp	subst:sg:loc:m3	pospolita
prototypem	prototyp	subst:sg:inst:m3	pospolita
prototypom	prototyp	subst:pl:dat:m3	pospolita
prototypowi	prototyp	subst:sg:dat:m3	pospolita
